保利领秀前城,青秀,4室 2厅 2卫,14414 元/m²,111平方米,2018年,南,中层(共33层),精装修,有,22.800504,108.429898
金象绿城1区,良庆,1室 0厅 1卫,9087 元/m²,46.2平方米,2012年,南,中层(共22层),精装修,有,22.740842,108.332751
荣和半山华府,良庆,4室 2厅 2卫,9970 元/m²,95.3平方米,2018年,南北,中层(共32层),精装修,有,22.732702,108.334881
荣和五象学府,良庆,4室 2厅 2卫,10918 元/m²,98平方米,2019年,南北,中层(共27层),精装修,有,22.714722,108.391836
印象愉景湾,良庆,3室 2厅 2卫,9187 元/m²,96.9平方米,2019年,南,中层(共32层),精装修,有,22.687785,108.404978
金源一品,良庆,6室 3厅 5卫,20453 元/m²,366.7平方米,2016年,南,中层(共27层),毛坯,有,22.779014,108.386598
万科魅力之城,良庆,4室 2厅 2卫,18397 元/m²,89.7平方米,2016年,东南,低层(共35层),精装修,有,22.726621,108.397472
天誉花园3区,良庆,3室 2厅 2卫,11306 元/m²,91.1平方米,2017年,南,中层(共32层),毛坯,有,22.753156,108.422681
印象愉景湾,良庆,3室 2厅 2卫,9380 元/m²,96平方米,2017年,南,中层(共33层),精装修,有,22.687785,108.404978
金玖世家,良庆,4室 2厅 2卫,11887 元/m²,116.1平方米,2018年,南北,中层(共32层),豪华装修,有,22.729414,108.358478
龙光玖珑郡(商住楼),良庆,2室 2厅 1卫,9302 元/m²,43平方米,2019年,南,中层(共26层),毛坯,有,22.709979,108.391678
瀚德IBC汇智广场,良庆,2室 2厅 1卫,12500 元/m²,32平方米,2011年,南北,中层(共23层),精装修,有,22.765214,108.388979
金象绿城1区,良庆,1室 1厅 1卫,8654 元/m²,46.2平方米,2010年,南北,高层(共16层),精装修,有,22.740842,108.332751
华润二十四城,良庆,4室 2厅 2卫,21864 元/m²,121.7平方米,2018年,南,中层(共48层),毛坯,有,22.730928,108.390628
五象世茂中心,良庆,2室 2厅 1卫,8611 元/m²,36平方米,2019年,南北,中层(共32层),毛坯,有,22.760469,108.388107
印象愉景湾,良庆,3室 2厅 2卫,8972 元/m²,95平方米,2016年,南北,高层(共32层),精装修,有,22.687785,108.404978
印象愉景湾,良庆,3室 2厅 2卫,10203 元/m²,97平方米,2018年,南,中层(共29层),精装修,有,22.687785,108.404978
龙光玖誉湖,良庆,3室 2厅 2卫,9589 元/m²,100.1平方米,2018年,南北,低层(共28层),精装修,有,22.753807,108.414953
碧桂园天玺湾,良庆,3室 2厅 2卫,14696 元/m²,100.7平方米,2018年,南,中层(共33层),精装修,有,22.73726,108.371638
祖龙ACMALL,良庆,2室 2厅 1卫,9656 元/m²,62.1平方米,2017年,南,中层(共25层),精装修,有,22.729125,108.343543
印象愉景湾,良庆,3室 2厅 2卫,9380 元/m²,96平方米,2017年,南,中层(共33层),精装修,有,22.687785,108.404978
中南紫云集,良庆,3室 2厅 2卫,12421 元/m²,95平方米,2017年,南,中层(共31层),精装修,有,22.735263,108.356959
合景天汇广场,良庆,4室 2厅 2卫,15860 元/m²,121.7平方米,2015年,南北,中层(共32层),精装修,有,22.735053,108.387344
盛邦珑湖,良庆,3室 2厅 2卫,15000 元/m²,92平方米,2017年,南,低层(共31层),毛坯,有,22.744119,108.364257
西津小区,良庆,3室 2厅 1卫,7113 元/m²,97平方米,2005年,南,中层(共8层),简单装修,无,22.765172,108.327734
新加坡城东区,良庆,2室 2厅 1卫,9021 元/m²,77.6平方米,2005年,南,中层(共6层),精装修,无,22.771582,108.336307
江山御景,良庆,3室 2厅 2卫,16657 元/m²,90.1平方米,2016年,南,中层(共18层),毛坯,有,22.78127,108.372225
印象愉景湾,良庆,4室 2厅 2卫,9290 元/m²,96.9平方米,2017年,南北,中层(共30层),精装修,有,22.687785,108.404978
万达茂天樾,邕宁,2室 2厅 1卫,9286 元/m²,42平方米,2018年,南北,高层(共11层),毛坯,有,22.773832,108.438769
盛湖悦景,邕宁,3室 2厅 2卫,9521 元/m²,96.6平方米,2018年,南,中层(共30层),精装修,有,22.774716,108.477902
龙光玖珑臺,邕宁,1室 1厅 1卫,10357 元/m²,28平方米,2018年,南北,中层(共12层),毛坯,有,22.78635,108.451598
万达茂御江国际,邕宁,4室 2厅 2卫,12609 元/m²,115平方米,2015年,南,高层(共32层),毛坯,有,22.779111,108.438846
盛湖悦景,邕宁,3室 2厅 2卫,10482 元/m²,96.4平方米,2018年,南,中层(共26层),豪华装修,有,22.774716,108.477902
君华锦云,邕宁,4室 2厅 2卫,9127 元/m²,123.8平方米,2017年,东,高层(共32层),毛坯,有,22.78789,108.485296
合景天峻广场,邕宁,3室 2厅 2卫,12932 元/m²,88.9平方米,2017年,东,高层(共33层),豪华装修,有,22.791697,108.468286
龙岗大唐果,邕宁,4室 2厅 2卫,10976 元/m²,96.6平方米,2015年,南,高层(共32层),精装修,有,22.779644,108.464812
龙域香醍半岛,邕宁,3室 2厅 1卫,10329 元/m²,77.5平方米,2012年,南北,中层(共18层),精装修,有,22.790175,108.483289
世茂茂御府,邕宁,4室 2厅 2卫,12256 元/m²,111平方米,2016年,南,低层(共32层),毛坯,有,22.78674,108.462622
银泉一品天誉,邕宁,3室 2厅 2卫,8657 元/m²,98.2平方米,2018年,南北,中层(共33层),精装修,有,22.791714,108.472735
龙光玖珑臺,邕宁,2室 2厅 1卫,10000 元/m²,38平方米,2018年,南北,低层(共32层),精装修,有,22.78635,108.451598
世茂茂御府,邕宁,3室 2厅 2卫,10865 元/m²,89.3平方米,2017年,南,高层(共30层),毛坯,有,22.78674,108.462622
中国锦园(别墅),邕宁,4室 2厅 4卫,17110 元/m²,263平方米,2019年,南,共3层,精装修,有,22.767262,108.436908
万达茂天樾,邕宁,2室 2厅 2卫,9302 元/m²,43平方米,2017年,南北,低层(共33层),精装修,有,22.773832,108.438769
合景天峻广场,邕宁,3室 2厅 2卫,9791 元/m²,98.1平方米,2017年,南,中层(共30层),精装修,有,22.791697,108.468286
合景天峻广场,邕宁,3室 2厅 2卫,9801 元/m²,98.1平方米,2017年,南,中层(共30层),精装修,有,22.791697,108.468286
中国锦园,邕宁,4室 2厅 3卫,12333 元/m²,150平方米,2018年,南北,中层(共32层),精装修,有,22.767262,108.436908
盛湖悦景,邕宁,3室 2厅 2卫,9770 元/m²,97.2平方米,2018年,南北,中层(共32层),精装修,有,22.774716,108.477902
中国锦园,邕宁,2室 2厅 2卫,14651 元/m²,43平方米,2018年,南北,中层(共30层),精装修,有,22.767262,108.436908
昌泰水立方,邕宁,4室 2厅 2卫,10382 元/m²,115.6平方米,2012年,南,高层(共27层),豪华装修,有,22.785454,108.473281
君华锦云,邕宁,3室 2厅 2卫,8028 元/m²,97.2平方米,2016年,南,高层(共31层),毛坯,有,22.78789,108.485296
大唐世家,邕宁,2室 2厅 1卫,10267 元/m²,66.2平方米,2017年,南,高层(共32层),精装修,有,22.764427,108.466532
万达茂天樾,邕宁,1室 1厅 1卫,12000 元/m²,30平方米,2019年,南北,中层(共25层),毛坯,有,22.773832,108.438769
世茂茂御府,邕宁,3室 2厅 1卫,11299 元/m²,78.8平方米,2016年,南,高层(共33层),毛坯,有,22.78674,108.462622
盛湖悦景,邕宁,4室 2厅 2卫,10304 元/m²,110.6平方米,2018年,南北,中层(共26层),豪华装修,有,22.774716,108.477902
世茂茂御府,邕宁,3室 2厅 1卫,11612 元/m²,79.2平方米,2017年,东南,高层(共33层),豪华装修,有,22.78674,108.462622
蓝光雍锦澜湾,邕宁,4室 2厅 2卫,11968 元/m²,112.8平方米,2017年,南北,低层(共32层),精装修,有,22.779129,108.451182
万达茂御江国际,邕宁,4室 2厅 2卫,12847 元/m²,137平方米,2016年,南,高层(共32层),毛坯,有,22.779111,108.438846
大唐盛世,邕宁,3室 2厅 2卫,7980 元/m²,99平方米,2019年,南,中层(共32层),精装修,有,22.777465,108.477847
合景天峻广场,邕宁,3室 2厅 2卫,10072 元/m²,89.4平方米,2019年,南,中层(共33层),豪华装修,有,22.791697,108.468286
南宁万达茂,邕宁,3室 2厅 2卫,11189 元/m²,88.5平方米,2017年,南,中层(共32层),精装修,有,22.773835,108.438754
盛湖悦景,邕宁,3室 2厅 2卫,9240 元/m²,97.4平方米,2018年,南,中层(共32层),精装修,有,22.774716,108.477902
万达茂天樾,邕宁,1室 1厅 1卫,11250 元/m²,40平方米,2018年,南北,中层(共32层),精装修,有,22.773832,108.438769
南宁宝能城市广场,邕宁,3室 2厅 2卫,9173 元/m²,81.8平方米,2017年,南北,中层(共33层),精装修,有,22.787612,108.473365
万达茂御江国际,邕宁,4室 2厅 2卫,13534 元/m²,133平方米,2017年,南,高层(共18层),毛坯,有,22.779111,108.438846
万达茂天樾,邕宁,1室 1厅 1卫,10500 元/m²,40平方米,2018年,南,低层(共32层),毛坯,有,22.773832,108.438769
龙光玖珑臺,邕宁,1室 1厅 1卫,8966 元/m²,29平方米,2018年,南,中层(共31层),毛坯,有,22.78635,108.451598
龙岗大唐果,邕宁,4室 2厅 2卫,10976 元/m²,96.6平方米,2014年,南,高层(共32层),豪华装修,有,22.779644,108.464812
世茂茂御府,邕宁,3室 2厅 1卫,12085 元/m²,67.9平方米,2015年,南,中层(共28层),精装修,有,22.78674,108.462622
大唐世家,邕宁,3室 2厅 1卫,9974 元/m²,80.2平方米,2017年,南,中层(共32层),毛坯,有,22.764427,108.466532
南宁宝能城市广场,邕宁,3室 1厅 2卫,10652 元/m²,92平方米,2016年,南北,低层(共26层),毛坯,有,22.787612,108.473365
昌泰水立方,邕宁,4室 2厅 2卫,10838 元/m²,111.6平方米,2013年,南北,高层(共33层),豪华装修,有,22.785454,108.473281
南宁宝能城市广场,邕宁,3室 2厅 1卫,12099 元/m²,81平方米,2016年,南,低层(共31层),豪华装修,有,22.787612,108.473365
大唐世家,邕宁,3室 2厅 2卫,12730 元/m²,86.4平方米,2016年,南北,高层(共32层),精装修,有,22.764427,108.466532
中国锦园,邕宁,2室 2厅 2卫,14651 元/m²,43平方米,2019年,南,低层(共32层),简单装修,无,22.767262,108.436908
盛湖悦景,邕宁,4室 2厅 2卫,8561 元/m²,91.1平方米,2019年,西南,低层(共33层),豪华装修,有,22.774716,108.477902
万达茂天樾,邕宁,2室 2厅 1卫,12245 元/m²,49平方米,2015年,南,中层(共46层),毛坯,有,22.773832,108.438769
新城悦隽风华,邕宁,4室 2厅 2卫,10783 元/m²,115平方米,2018年,南北,中层(共32层),精装修,有,22.772644,108.447666
合景天峻广场,邕宁,4室 2厅 2卫,12372 元/m²,117.2平方米,2015年,南,高层(共30层),豪华装修,有,22.791697,108.468286
天地明珠,邕宁,3室 2厅 2卫,10474 元/m²,95.5平方米,2016年,南,高层(共30层),毛坯,有,22.785521,108.447355
龙岗大唐果,邕宁,4室 2厅 2卫,10873 元/m²,96.6平方米,2016年,南,高层(共32层),精装修,有,22.779644,108.464812
中国铁建江湾山语城,邕宁,5室 2厅 2卫,14040 元/m²,149.6平方米,2017年,南北,高层(共30层),毛坯,有,22.788172,108.466329
世茂茂御府,邕宁,3室 2厅 1卫,12658 元/m²,67.9平方米,2017年,南北,中层(共32层),精装修,有,22.78674,108.462622
昌泰水立方,邕宁,3室 2厅 2卫,10529 元/m²,88.3平方米,2012年,南,低层(共33层),精装修,有,22.785454,108.473281
蓝光雍锦澜湾,邕宁,3室 2厅 2卫,10284 元/m²,105平方米,2019年,南,中层(共32层),精装修,有,22.779129,108.451182
蓝光雍锦澜湾,邕宁,4室 2厅 2卫,12114 元/m²,128.8平方米,2019年,南,中层(共33层),精装修,有,22.779129,108.451182
昌泰水立方,邕宁,3室 2厅 1卫,10852 元/m²,87.5平方米,2014年,东南,中层(共32层),精装修,有,22.785454,108.473281
大唐世家,邕宁,4室 2厅 2卫,9624 元/m²,109.1平方米,2016年,南,中层(共33层),毛坯,有,22.764427,108.466532
南宁万达茂,邕宁,4室 2厅 2卫,13236 元/m²,143.6平方米,2016年,南,高层(共48层),毛坯,有,22.773835,108.438754
学府豪庭,武鸣,3室 2厅 2卫,4526 元/m²,95平方米,2015年,南,低层(共28层),精装修,有,23.197712,108.17563
学府豪庭,武鸣,3室 2厅 2卫,4592 元/m²,98平方米,2015年,南,中层(共28层),精装修,有,23.197712,108.17563
绿地东盟国际城,武鸣,4室 2厅 2卫,5625 元/m²,112平方米,2019年,南北,中层(共32层),精装修,有,23.196212,108.169692
公园道,武鸣,4室 2厅 2卫,4522 元/m²,115平方米,2018年,南北,高层(共8层),简单装修,有,23.200079,108.19031
学府豪庭,武鸣,4室 2厅 2卫,4643 元/m²,140平方米,2018年,南北,中层(共33层),精装修,有,23.197712,108.17563
学府豪庭,武鸣,3室 2厅 2卫,4737 元/m²,95平方米,2018年,南北,中层(共33层),毛坯,有,23.197712,108.17563
学府豪庭,武鸣,3室 2厅 2卫,4211 元/m²,95平方米,2017年,南北,中层(共32层),毛坯,有,23.197712,108.17563
江宇梦想小镇,武鸣,5室 2厅 2卫,13024 元/m²,205平方米,2019年,南,共3层,精装修,无,23.051404,108.296093
君华小镇,武鸣,4室 2厅 2卫,4870 元/m²,115平方米,2018年,南北,中层(共31层),毛坯,有,23.173584,108.23496
学府豪庭,武鸣,4室 2厅 2卫,4539 元/m²,141平方米,2018年,南北,中层(共33层),精装修,有,23.197712,108.17563
学府豪庭,武鸣,2室 2厅 2卫,4526 元/m²,95平方米,2018年,南北,低层(共33层),精装修,有,23.197712,108.17563
云星钱隆江景,武鸣,4室 2厅 2卫,6159 元/m²,138平方米,2019年,南北,中层(共30层),毛坯,有,23.174089,108.266717
九个半岛,武鸣,3室 2厅 2卫,5000 元/m²,113平方米,2019年,东南,低层(共30层),毛坯,有,23.165102,108.270541
君华小镇,武鸣,5室 2厅 3卫,10684 元/m²,117平方米,2018年,南,共4层,毛坯,无,23.173584,108.23496
九个半岛,武鸣,4室 2厅 2卫,5752 元/m²,113平方米,2019年,南北,中层(共31层),毛坯,有,23.165102,108.270541
云星钱隆江景,武鸣,3室 2厅 2卫,6250 元/m²,96平方米,2019年,南北,中层(共29层),毛坯,有,23.174089,108.266717
君华小镇,武鸣,3室 2厅 2卫,5139 元/m²,108平方米,2019年,南,中层(共31层),精装修,有,23.173584,108.23496
绿地东盟国际城(别墅),武鸣,4室 2厅 3卫,10355 元/m²,169平方米,2019年,南北,共2层,精装修,有,23.196212,108.169692
公园道,武鸣,3室 2厅 2卫,4737 元/m²,95平方米,2018年,南,中层(共40层),精装修,有,23.200079,108.19031
云星钱隆江景,武鸣,3室 2厅 2卫,6286 元/m²,105平方米,2019年,南北,高层(共18层),精装修,有,23.174089,108.266717
绿地东盟国际城,武鸣,3室 2厅 2卫,4737 元/m²,95平方米,2018年,南北,中层(共32层),精装修,有,23.196212,108.169692
江宇梦想小镇,武鸣,3室 2厅 2卫,12000 元/m²,161平方米,2018年,南北,共3层,毛坯,有,23.051404,108.296093
九个半岛,武鸣,4室 2厅 2卫,5336 元/m²,113平方米,2019年,南北,低层(共9层),毛坯,有,23.165102,108.270541
九个半岛,武鸣,4室 2厅 2卫,5500 元/m²,120平方米,2016年,南北,高层(共16层),毛坯,有,23.165102,108.270541
君华小镇,武鸣,4室 2厅 2卫,4579 元/m²,107平方米,2015年,南北,高层(共32层),毛坯,有,23.173584,108.23496
东盟商业广场,武鸣,1室 1厅 1卫,4186 元/m²,43平方米,2019年,南北,中层(共30层),毛坯,有,23.196455,108.188221
君华小镇,武鸣,3室 2厅 2卫,4870 元/m²,115平方米,2019年,南北,中层(共31层),精装修,有,23.173584,108.23496
学府豪庭,武鸣,4室 2厅 2卫,5227 元/m²,110平方米,2019年,南,中层(共31层),精装修,有,23.197712,108.17563
学府豪庭,武鸣,3室 2厅 2卫,4727 元/m²,110平方米,2018年,南北,低层(共33层),精装修,有,23.197712,108.17563
东盟商业广场,武鸣,1室 1厅 1卫,4604 元/m²,48平方米,2019年,南,中层(共31层),精装修,有,23.196455,108.188221
九个半岛,武鸣,3室 2厅 2卫,5683 元/m²,120平方米,2019年,南北,中层(共30层),精装修,有,23.165102,108.270541
绿地东盟国际城,武鸣,3室 2厅 2卫,4842 元/m²,95平方米,2019年,南,中层(共27层),毛坯,有,23.196212,108.169692
云星钱隆江景,武鸣,3室 2厅 2卫,6208 元/m²,106平方米,2019年,南北,中层(共27层),精装修,有,23.174089,108.266717
绿地东盟国际城(别墅),武鸣,3室 2厅 2卫,11735 元/m²,98平方米,2019年,南北,共3层,毛坯,无,23.196212,108.169692
华天茗城,武鸣,3室 2厅 2卫,4667 元/m²,90平方米,2015年,南,中层(共18层),毛坯,有,23.20118,108.185248
东盟商业广场,武鸣,1室 1厅 1卫,4606 元/m²,33平方米,2018年,南北,高层(共31层),精装修,有,23.196455,108.188221
江宇梦想小镇,武鸣,3室 3厅 3卫,9706 元/m²,136平方米,2019年,南,共4层,毛坯,有,23.051404,108.296093
学府豪庭,武鸣,3室 2厅 2卫,5053 元/m²,95平方米,2019年,南北,中层(共31层),精装修,有,23.197712,108.17563
绿地东盟国际城,武鸣,3室 2厅 2卫,4421 元/m²,95平方米,2019年,南北,低层(共33层),毛坯,有,23.196212,108.169692
学府豪庭,武鸣,3室 2厅 2卫,4737 元/m²,95平方米,2018年,南北,中层(共33层),精装修,有,23.197712,108.17563
江宇梦想小镇,武鸣,3室 2厅 2卫,10333 元/m²,60平方米,2019年,南,中层(共34层),毛坯,有,23.051404,108.296093
云星钱隆江景,武鸣,3室 2厅 2卫,6226 元/m²,106平方米,2018年,南北,中层(共18层),毛坯,有,23.174089,108.266717
绿地东盟国际城,武鸣,2室 2厅 2卫,5000 元/m²,60平方米,2018年,南北,中层(共30层),毛坯,有,23.196212,108.169692
江宇梦想小镇,武鸣,4室 2厅 2卫,10000 元/m²,60平方米,2019年,南,中层(共34层),毛坯,有,23.051404,108.296093
绿地东盟国际城,武鸣,3室 2厅 2卫,5579 元/m²,95平方米,2019年,东南,中层(共34层),精装修,有,23.196212,108.169692
绿地东盟国际城,武鸣,4室 2厅 2卫,5217 元/m²,115平方米,2018年,东南,低层(共30层),毛坯,有,23.196212,108.169692
君华小镇,武鸣,4室 2厅 2卫,4598 元/m²,107平方米,2019年,南北,中层(共30层),毛坯,有,23.173584,108.23496
公园道,武鸣,4室 2厅 2卫,4496 元/m²,129平方米,2018年,南北,中层(共8层),毛坯,有,23.200079,108.19031
东盟商业广场,武鸣,1室 1厅 1卫,4651 元/m²,43平方米,2019年,南北,低层(共31层),精装修,有,23.196455,108.188221
御景名苑小区,武鸣,2室 2厅 2卫,3333 元/m²,78平方米,2018年,南北,低层(共28层),精装修,有,23.20717,108.175032
绿地东盟国际城,武鸣,4室 2厅 2卫,5217 元/m²,115平方米,2019年,南北,中层(共33层),毛坯,有,23.196212,108.169692
